Nummer;ID;sentimentScore;isMatch;text
128;8.79E+22;0,5;1;Stuttgarter Halbmarathon geschafft <f0><U+009F><U+0091><U+008D> und die passenden Schuhe zur Medaille <f0><U+009F><U+0098><U+0080>
129;8.24E+22;0,5;1;Sportanlagenlärm ist kein Lärm sondern gehört zum Sport dazu! Jetzt haben wir die Vorschriften gelockert. Endlich! https://t.co/UyUr0P61rv
134;8.40E+22;0,5;1;Plädoyer: Donald Trump sollte Edward Snowden begnadigen Julian Assange ziehen lassen und Geheimdienste zügeln. https://t.co/POz4zqpBlk
135;8.26E+22;0,5;1;Digitalisierung muss gestaltet werden. Sie braucht gute Infrastruktur und Sie braucht Regeln #SPD
145;8.36E+22;0,5;0;SPD war bei #Managergehältern nicht bereit die Macht der Aufsichtsräte einzuschränken kommentiert @MGrosseBroemer https://
151;8.98E+22;0,5;1;Bundestagswahl 2017: Immer mehr innere Sicherheit? https://t.co/8ii20NJYMz
152;8.95E+22;0,5;0.5;Ich bedanke mich für die ausgezeichnete Kooperation - so kommunizierten #VW und die Staatskanzlei in #Hannover unter Schwarz
155;8.98E+22;0,5;1;Außerdem: 5 144 Mill. € für Sanierung Häuser 1 + 2 Landesamt für Verbraucherschutz / FB Veterinärmedizin in Stendal.
169;8.78E+22;0,5;0;*lol* CDU spricht von politischer Verlässlichkeit. Echt der Brüller. #TXL #AGH
182;8.59E+22;0,5;0;Glück im Unglück hatten die Passagiere eines ICE. https://t.co/ndumT6HbZq
194;8.81E+22;0,5;1;Auf geht's!
199;8.81E+22;0,5;0;Merkel und die Ehe für alle: Die Respektlose - SPIEGEL ONLINE - Politik https://t.co/nBze7DTHP9
1000;8.50E+21;0,5;1;Wir müssen darauf hinwirken dass alle die Berlin groß machen wollen nicht nur die kommunalen Gesellschaften schnell bauen können. TC
11;8.80E+22;1;1;Klare Stellungnahme der #EKD. Begrüßt #Ehefüralle. Vertrauen Verlässlichkeit Verantwortung. @EKD https://t.co/nASQZopipk
20;8.31E+22;1;0.5;Freundschaft statt Abschottung! Das gilt besonders für Deutschland und Frankreich. Schön heute mit Premierminister @BCazeneuve zu sprechen.
30;9.20E+22;1;1;Herzlichen Glückwunsch an Lucie Veith für den Preis für das herausragende Engagement gegen Diskriminierung im Berei… https://t.co/kbjpN5tIP5
31;9.04E+22;1;1;Statt für #Rüstung lieber in #Bildung und damit in die #Zukunft des Friedens investieren! #Antikriegstag @dgb_news
35;8.89E+22;1;0.5;Volker Schnurrbusch Ja zum Schutz der #Identität - Nein zu supranationaler Gleichmacherei https://t.co/44KMSv2m1U
36;8.79E+22;1;0.5;100 % für die #NRW-Koalition vom #CDULPT17 <f0><U+009F><U+0091><U+008F><f0><U+009F><U+0092><U+00AA> https://t.co/UfUL19HfMj
39;8.81E+22;1;1;Ständchen für Geburtstagskind @MonaNeubaur Happy Birthday &amp many Happy Returns <ed><U+00A0><U+00BC><ed><U+00BE><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+0090><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BD><ed><U+00B2><U+009A><ed><U+00A0><U+00BC><ed><U+00BC><U+00BB> https://t.co/RCz4TbeEb9
69;9.09E+22;1;1;@mariusweiss Danke ! Und trotzdem hat er recht !
80;8.58E+22;1;1;Erster Wahlgang in Frankreich mit Anlass zur Hoffnung für die EU? PULSE OF EUROPE reißt symbolische Mauern ein
82;9.02E+22;1;0;Bedingungsloses #Grundeinkommen: Test in Flensburg? https://t.co/D8YFKTR5Eo Bitte wissenschaftlich &amp nicht ohne Kontrollgruppe
120;8.78E+22;1;1;Gute Stimmung und gute Gespräche mit @tsghessen beim #Hessenfest. Natur und Umwelt wichtiger Punkt für den Hessenplan reloaded
125;8.74E+22;1;1;Glückwunsch! Erster toller Schritt für Doro Schäfer. Der zweite ist zu schaffen. https://t.co/DqejBsPOpv
140;8.80E+21;1;0.5;#Sozialerhebung: Statt am größten #BAföG-Bluff festzuhalten sollte #GroKo sofort #grünen BAföG-Plänen zustimmen.https://t.co/O5Qu8wRsin
153;8.53E+22;1;1;nrw wird halt gut regiert. wir haben die kraft! https://t.co/vQazWX0N2j
158;8.43E+22;1;1;Heute Vorstellung unserer Open-Air-Ausstellung zum Reformationsjubiläum. Danke an @KulturprojekteB! @SenKultEu… https://t.co/vFtzkC9hkn
159;8.61E+22;1;1;@Sabine_Baetzing heute in Mainz mit einem klaren Bekenntnis zur hausärztlichen Versorgung! Danke für den Besuch! https
